,GroupId,SubgroupId,id,Departure,Arrival,Entrance,CheckinSum,nSubgroups,SubgroupSize,GroupSize,Thrill,Kiddie,Everybody,Pavilion,Beer Garden,Food,Shopping,Restroom,Lawn,Info,Arcade,First Aid,Stage,Show Hall,Thrill Time,Kiddie Time,Everybody Time,Pavilion Time,Beer Garden Time,Food Time,Shopping Time,Restroom Time,Lawn Time,Info Time,Arcade Time,First Aid Time,Stage Time,Show Hall Time,Entrance Time,Park Time
74,62,75,1138286,2014-06-06 22:30:10,2014-06-06 08:06:17,1,842,2,2,5,28,0,9,3,0,2,3,4,2,0,1,0,0,0,3.453611111111111,0.0,1.847222222222222,1.0019444444444445,0.0,0.8197222222222221,1.0694444444444444,0.6969444444444445,0.7075,0,0.1175,0.0,0.0,0.0,0.011944444444444445,14.386111111111111
75,63,76,1629590,2014-06-06 21:30:18,2014-06-06 08:06:22,1,518,1,4,4,15,2,7,0,1,2,10,1,1,0,1,0,0,1,1.948888888888889,0.18333333333333332,0.7458333333333333,0.0,0.4994444444444444,1.1805555555555556,3.351111111111111,0.17666666666666667,0.1963888888888889,0,0.10250000000000001,0.0,0.0,0.995,0.01138888888888889,13.3875
76,64,77,187130,2014-06-06 22:18:12,2014-06-06 08:06:23,1,374,1,4,4,8,3,5,0,5,0,11,3,0,0,0,0,0,1,1.3013888888888887,0.2477777777777778,0.5294444444444444,0.0,2.6755555555555555,0.0,4.816666666666666,0.8727777777777778,0.0,0,0.0,0.0,0.0,0.5736111111111111,0.010555555555555556,14.18638888888889
77,65,78,1696753,2014-06-06 20:39:49,2014-06-06 08:06:27,1,481,2,3,5,18,0,6,2,0,1,5,2,1,0,0,0,0,0,4.560277777777778,0.0,0.5894444444444444,0.46694444444444444,0.0,0.92,2.4755555555555557,0.2475,0.32111111111111107,0,0.0,0.0,0.0,0.0,0.012777777777777779,12.543333333333333
78,65,79,1430968,2014-06-06 20:36:14,2014-06-06 08:06:27,1,730,2,2,5,9,2,3,2,3,2,2,1,2,0,1,0,0,1,1.1622222222222223,0.20305555555555557,0.24694444444444444,1.1627777777777777,2.2744444444444443,1.416111111111111,0.9102777777777777,0.2136111111111111,0.7311111111111112,0,0.16833333333333333,0.0,0.0,0.8483333333333333,0.013333333333333334,12.483055555555556
79,66,80,2022703,2014-06-06 22:39:40,2014-06-06 08:06:30,1,788,2,1,3,15,5,7,0,5,0,9,1,0,0,0,0,0,1,2.3125,0.5733333333333334,1.0544444444444445,0.0,2.1225,0.0,3.8980555555555556,0.23527777777777778,0.0,0,0.0,0.0,0.0,0.7472222222222222,0.012777777777777779,14.54
80,66,81,1326863,2014-06-06 22:40:28,2014-06-06 08:06:30,1,914,2,2,3,25,0,6,3,0,2,6,2,2,0,1,0,0,0,3.2444444444444445,0.0,0.565,0.6933333333333334,0.0,1.4880555555555555,2.720277777777778,0.31805555555555554,1.0763888888888888,0,0.4608333333333333,0.0,0.0,0.0,0.013055555555555555,14.553055555555556
81,67,82,1649471,2014-06-06 21:27:57,2014-06-06 08:06:37,1,508,9,2,50,12,6,5,2,4,4,4,2,1,0,1,0,0,0,0.9916666666666667,0.9944444444444444,0.5055555555555555,0.9086111111111111,2.245277777777778,2.143333333333333,1.5922222222222222,0.34833333333333333,0.3086111111111111,0,0.10472222222222222,0.0,0.0,0.0,0.03111111111111111,13.324444444444445
82,67,83,839308,2014-06-06 22:09:28,2014-06-06 08:06:37,1,612,9,1,50,27,0,4,2,0,2,4,4,1,0,0,0,0,0,4.126388888888889,0.0,0.39416666666666667,0.8886111111111111,0.0,1.541388888888889,2.216666666666667,0.9944444444444444,0.4886111111111111,0,0.0,0.0,0.0,0.0,0.014444444444444446,14.033055555555556
83,67,84,1495587,2014-06-06 22:09:28,2014-06-06 08:06:37,1,618,9,6,50,28,0,4,2,0,2,4,4,1,0,0,0,0,0,4.125,0.0,0.39499999999999996,0.8880555555555555,0.0,1.541388888888889,2.217222222222222,0.9944444444444444,0.4886111111111111,0,0.0,0.0,0.0,0.0,0.014444444444444446,14.033055555555556
84,67,85,1612584,2014-06-06 22:12:40,2014-06-06 08:06:37,1,637,9,8,50,21,0,6,1,0,3,4,1,0,0,0,0,1,1,3.512777777777778,0.0,1.4947222222222223,0.4502777777777778,0.0,1.3652777777777778,1.0963888888888889,0.16972222222222222,0.0,0,0.0,0.0,1.1213888888888888,0.9677777777777778,0.01972222222222222,14.08111111111111
85,67,86,2094648,2014-06-06 22:03:42,2014-06-06 08:06:37,1,688,9,7,50,14,6,6,0,1,4,5,4,1,0,0,0,0,1,1.472222222222222,0.5755555555555555,0.6780555555555555,0.0,0.4677777777777778,3.911111111111111,2.1866666666666665,0.7561111111111111,0.23472222222222222,0,0.0,0.0,0.0,0.7522222222222222,0.02277777777777778,13.928611111111111
86,67,87,1208151,2014-06-06 22:06:13,2014-06-06 08:06:37,1,789,9,8,50,22,0,12,0,0,3,2,5,1,0,1,0,1,0,2.3766666666666665,0.0,2.329444444444445,0.0,0.0,1.2197222222222224,1.1702777777777778,0.9969444444444445,0.3277777777777778,0,0.35500000000000004,0.0,1.393611111111111,0.0,0.026944444444444444,13.96638888888889
87,67,88,1178625,2014-06-06 22:06:49,2014-06-06 08:06:37,1,895,9,7,50,17,7,4,1,0,2,5,3,2,0,0,0,1,0,2.1586111111111115,1.0294444444444444,0.4608333333333333,0.4386111111111111,0.0,1.818888888888889,1.8736111111111111,0.5055555555555555,1.193611111111111,0,0.0,0.0,1.2272222222222224,0.0,0.02333333333333333,13.98
88,67,89,1255453,2014-06-06 22:14:04,2014-06-06 08:06:37,1,898,9,7,50,17,4,11,2,0,2,5,2,3,0,0,1,1,0,1.5763888888888888,0.685,1.2838888888888889,0.21194444444444444,0.0,1.265277777777778,1.806111111111111,0.24194444444444446,0.425,0,0.0,0.3525,1.1627777777777777,0.0,0.015277777777777777,14.10888888888889
89,67,90,1048798,2014-06-06 21:33:17,2014-06-06 08:06:37,1,1091,9,4,50,24,0,5,5,0,1,3,3,2,0,1,0,0,1,4.009722222222222,0.0,0.5013888888888889,1.6861111111111111,0.0,0.28444444444444444,0.9505555555555555,0.9911111111111112,1.0005555555555554,0,0.6336111111111111,0.0,0.0,0.6694444444444444,0.030555555555555555,13.41388888888889
90,68,91,793595,2014-06-06 21:13:33,2014-06-06 08:06:42,1,456,2,2,4,7,2,3,2,7,0,5,0,0,0,2,0,0,0,1.6536111111111111,0.18388888888888888,0.8563888888888889,0.6972222222222223,4.687777777777778,0.0,1.8844444444444444,0.0,0.0,0,0.5477777777777778,0.0,0.0,0.0,0.009166666666666667,13.105
91,68,92,105151,2014-06-06 20:36:37,2014-06-06 08:06:42,1,699,2,2,4,10,3,4,4,1,1,5,0,2,0,0,0,1,1,1.0594444444444444,0.2891666666666667,0.3661111111111111,1.093611111111111,0.8155555555555555,0.21416666666666667,1.1908333333333334,0.0,1.1508333333333334,0,0.0,0.0,1.255,0.6277777777777778,0.009722222222222222,12.488888888888887
92,69,93,15715,2014-06-06 22:12:32,2014-06-06 08:06:45,1,508,1,4,4,5,3,5,0,0,1,9,1,1,0,0,0,1,0,0.4597222222222222,0.25472222222222224,1.0488888888888888,0.0,0.0,0.19833333333333333,5.742500000000001,0.18055555555555555,0.12277777777777778,0,0.0,0.0,1.1027777777777779,0.0,0.030555555555555555,14.065833333333334
93,70,94,269197,2014-06-06 21:18:36,2014-06-06 08:06:49,1,554,2,5,7,8,5,9,0,0,4,1,1,0,0,0,0,0,2,0.43388888888888894,1.223888888888889,0.9419444444444445,0.0,0.0,3.483888888888889,0.20222222222222222,0.23694444444444446,0.0,0,0.0,0.0,0.0,1.1594444444444443,0.034166666666666665,13.162222222222223
94,70,95,46326,2014-06-06 22:22:10,2014-06-06 08:06:49,1,630,2,2,7,11,1,6,1,2,1,9,3,1,0,1,0,1,0,1.6366666666666667,0.07777777777777778,0.6630555555555555,0.17277777777777778,0.6655555555555555,0.9363888888888888,3.7688888888888887,0.5538888888888889,0.12305555555555556,0,0.5700000000000001,0.0,1.181388888888889,0.0,0.029444444444444443,14.22638888888889
95,71,96,702567,2014-06-06 21:43:07,2014-06-06 08:06:50,1,436,1,2,2,8,4,4,0,6,3,6,2,0,0,0,0,1,0,0.6391666666666667,0.4277777777777778,0.37527777777777777,0.0,2.6436111111111114,1.4763888888888888,2.072222222222222,0.2916666666666667,0.0,0,0.0,0.0,1.3697222222222223,0.0,0.03222222222222222,13.5725
96,72,97,1737684,2014-06-06 21:16:14,2014-06-06 08:06:51,1,567,1,2,2,8,5,5,1,3,2,4,1,1,0,1,0,0,1,1.6019444444444444,0.38722222222222225,0.4502777777777778,0.48027777777777775,2.447777777777778,1.8691666666666669,1.2180555555555554,0.36277777777777775,0.2816666666666666,0,0.3847222222222222,0.0,0.0,0.8597222222222223,0.03194444444444445,13.124444444444444
97,73,98,656653,2014-06-06 22:54:23,2014-06-06 08:07:03,1,282,1,4,4,3,3,1,1,0,5,8,1,0,0,1,0,0,1,0.25277777777777777,0.3013888888888889,0.15194444444444447,0.16722222222222222,0.0,5.114444444444445,3.4,0.15805555555555553,0.0,0,0.6141666666666666,0.0,0.0,0.9469444444444445,0.01388888888888889,14.775
98,74,99,674952,2014-06-06 21:19:03,2014-06-06 08:07:22,1,500,1,3,3,12,0,5,0,0,2,8,1,1,0,1,0,0,1,2.3786111111111112,0.0,0.6169444444444444,0.0,0.0,0.9441666666666666,3.5030555555555556,0.12194444444444444,0.2638888888888889,0,0.4313888888888889,0.0,0.0,0.8350000000000001,0.01138888888888889,13.183333333333334
99,75,100,154530,2014-06-06 22:39:39,2014-06-06 08:07:29,1,508,1,2,2,7,4,7,2,3,4,5,1,1,0,0,0,0,0,2.3505555555555557,0.4266666666666667,0.8469444444444445,0.4811111111111111,1.3466666666666667,2.74,2.1608333333333336,0.2061111111111111,0.5847222222222223,0,0.0,0.0,0.0,0.0,0.008888888888888889,14.527222222222221
100,76,101,1283386,2014-06-06 13:12:10,2014-06-06 08:07:36,1,100,1,1,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6338888888888888,3.137222222222222,0.4872222222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.017777777777777778,5.058333333333334
101,77,102,884921,2014-06-06 22:34:03,2014-06-06 08:07:39,1,573,1,3,3,15,6,1,0,1,5,7,2,0,0,1,0,0,1,1.6380555555555556,0.8969444444444445,0.04805555555555555,0.0,0.8177777777777778,3.633888888888889,1.8808333333333331,0.4791666666666667,0.0,0,0.2647222222222222,0.0,0.0,0.5122222222222222,0.023611111111111114,14.41638888888889
102,78,103,1549048,2014-06-06 22:19:45,2014-06-06 08:07:41,1,550,1,4,4,7,4,3,0,0,0,16,1,2,0,0,0,1,0,1.3494444444444444,0.3755555555555556,0.3252777777777778,0.0,0.0,0.0,6.23,0.12944444444444445,0.5752777777777778,0,0.0,0.0,1.2213888888888889,0.0,0.011666666666666665,14.189444444444446
103,79,104,328274,2014-06-06 20:30:20,2014-06-06 08:07:44,1,570,2,2,6,6,3,2,2,3,0,5,2,0,0,0,0,1,2,0.43527777777777776,0.2961111111111111,0.14333333333333334,0.7211111111111111,1.4780555555555557,0.0,2.901111111111111,0.29,0.0,0,0.0,0.0,1.3655555555555556,1.37,0.022500000000000003,12.354166666666666
104,79,105,258503,2014-06-06 20:27:14,2014-06-06 08:07:44,1,638,2,4,6,18,0,7,2,0,2,4,6,1,0,1,0,0,0,2.5358333333333336,0.0,0.8575,1.0930555555555554,0.0,1.7297222222222222,1.5583333333333333,1.3566666666666667,0.26722222222222225,0,0.23777777777777778,0.0,0.0,0.0,0.020833333333333332,12.304166666666665
105,80,106,1343758,2014-06-06 21:41:00,2014-06-06 08:07:57,1,539,1,4,4,9,6,3,1,0,1,6,0,2,0,0,0,0,0,1.8419444444444444,1.1916666666666667,1.2694444444444446,0.6127777777777778,0.0,0.6602777777777777,2.521666666666667,0.0,0.9958333333333333,0,0.0,0.0,0.0,0.0,0.024444444444444442,13.526388888888889
106,81,107,1346459,2014-06-06 21:30:07,2014-06-06 08:08:13,1,404,1,2,2,4,1,2,3,0,7,5,1,0,0,0,0,1,1,0.39333333333333337,0.09055555555555556,0.1875,1.1666666666666667,0.0,4.268055555555555,1.7252777777777777,0.24916666666666665,0.0,0,0.0,0.0,1.3966666666666667,1.0036111111111112,0.009722222222222222,13.355277777777777
107,82,108,183761,2014-06-06 21:23:58,2014-06-06 08:08:14,1,540,1,3,3,4,6,4,3,0,0,8,4,1,0,0,0,1,0,0.2461111111111111,0.5924999999999999,0.4180555555555555,1.2083333333333333,0.0,0.0,2.7505555555555556,0.6922222222222222,0.5675,0,0.0,0.0,1.2083333333333333,0.0,0.018611111111111113,13.243611111111111
108,83,109,132087,2014-06-06 20:20:02,2014-06-06 08:08:15,1,549,1,2,2,11,5,5,0,3,4,3,0,1,0,0,0,0,0,0.8041666666666667,0.5455555555555556,1.1019444444444444,0.0,2.1822222222222223,2.5394444444444444,0.9591666666666666,0.0,0.5988888888888888,0,0.0,0.0,0.0,0.0,0.016944444444444443,12.179444444444444
109,84,110,2036467,2014-06-06 20:37:21,2014-06-06 08:08:16,1,370,1,2,2,8,4,3,1,4,1,5,3,0,0,1,0,0,1,1.5086111111111111,0.3963888888888889,0.32944444444444443,0.115,2.0719444444444446,0.5847222222222223,2.3494444444444444,0.5391666666666667,0.0,0,0.5061111111111111,0.0,0.0,0.9530555555555555,0.017777777777777778,12.466944444444445
110,85,111,1039362,2014-06-06 20:14:21,2014-06-06 08:08:24,1,426,2,1,6,7,5,3,2,4,6,1,0,0,0,1,0,0,0,1.385,0.4666666666666667,0.3194444444444445,0.6011111111111112,1.826111111111111,4.329444444444444,0.5197222222222222,0.0,0.0,0,0.4369444444444444,0.0,0.0,0.0,0.009722222222222222,12.089444444444444
111,85,112,1710420,2014-06-06 20:14:17,2014-06-06 08:08:24,1,621,2,5,6,12,0,3,0,0,2,8,1,4,0,0,0,0,1,1.988611111111111,0.0,0.8911111111111112,0.0,0.0,1.5883333333333334,3.0755555555555554,0.23472222222222222,1.5611111111111111,0,0.0,0.0,0.0,0.5702777777777778,0.009166666666666667,12.088888888888889
112,86,113,985980,2014-06-06 20:08:45,2014-06-06 08:08:27,1,401,1,3,3,4,1,3,2,0,2,11,1,0,0,0,0,1,1,0.34833333333333333,0.0925,0.3608333333333333,0.9063888888888889,0.0,1.15,2.6744444444444446,0.18166666666666667,0.0,0,0.0,0.0,1.1213888888888888,0.7972222222222223,0.021111111111111112,11.983888888888888
113,87,114,1807119,2014-06-06 20:43:32,2014-06-06 08:08:28,1,364,2,2,4,3,4,2,0,5,5,3,1,0,0,0,0,0,1,0.29916666666666664,0.405,0.23972222222222223,0.0,3.0394444444444444,3.991388888888889,1.2758333333333334,0.2263888888888889,0.0,0,0.0,0.0,0.0,0.7138888888888889,0.009722222222222222,12.574722222222222
114,87,115,774775,2014-06-06 20:45:29,2014-06-06 08:08:28,1,867,2,2,4,22,0,9,0,0,4,5,1,1,0,1,1,0,0,4.381111111111111,0.0,1.1016666666666666,0.0,0.0,1.2983333333333333,1.234722222222222,0.10111111111111111,0.3716666666666667,0,0.45444444444444443,0.4141666666666667,0.0,0.0,0.008611111111111113,12.608333333333333
115,88,116,1988493,2014-06-06 21:48:05,2014-06-06 08:08:30,1,574,1,2,2,7,1,3,1,0,0,9,1,2,0,1,1,0,1,0.7027777777777777,0.1225,0.4038888888888889,0.37472222222222223,0.0,0.0,5.431666666666667,0.10416666666666667,0.9097222222222222,0,0.15194444444444447,0.48000000000000004,0.0,0.9994444444444445,0.017777777777777778,13.641944444444446
116,89,117,440242,2014-06-06 13:08:41,2014-06-06 08:08:38,1,169,1,1,1,13,0,0,0,0,1,1,3,0,0,0,0,0,0,1.9983333333333335,0.0,0.0,0.0,0.0,0.8533333333333334,0.6225,0.7161111111111111,0.0,0,0.0,0.0,0.0,0.0,0.008888888888888889,4.991944444444445
117,90,118,715332,2014-06-06 20:29:09,2014-06-06 08:08:39,1,331,1,2,2,6,2,5,0,3,2,8,1,1,0,1,0,0,0,1.3077777777777777,0.1436111111111111,1.3202777777777779,0.0,1.5394444444444444,1.3166666666666667,2.3758333333333335,0.2652777777777778,0.6194444444444444,0,0.5769444444444445,0.0,0.0,0.0,0.014722222222222222,12.326944444444445
118,91,119,1629621,2014-06-06 22:37:18,2014-06-06 08:08:43,1,944,2,1,4,13,4,2,1,4,1,8,1,3,0,1,0,0,1,2.2538888888888886,0.3630555555555556,0.16305555555555556,0.39555555555555555,1.9816666666666667,0.5308333333333334,3.9875,0.21,1.0219444444444445,0,0.14444444444444443,0.0,0.0,0.9613888888888888,0.008611111111111113,14.467777777777778
119,91,120,1914254,2014-06-06 22:34:10,2014-06-06 08:08:43,1,1142,2,3,4,31,0,13,2,0,1,3,2,0,0,0,0,0,2,3.8175000000000003,0.0,2.54,0.35666666666666663,0.0,0.5827777777777778,1.2202777777777778,0.5211111111111111,0.0,0,0.0,0.0,0.0,1.446388888888889,0.008611111111111113,14.415555555555557
120,92,121,1843348,2014-06-06 21:40:41,2014-06-06 08:08:45,1,778,1,2,2,15,4,3,1,3,2,3,4,1,0,1,0,0,0,3.4163888888888887,0.41111111111111115,0.3711111111111111,0.6027777777777777,1.3075,1.1816666666666669,1.4152777777777779,0.7052777777777778,0.27416666666666667,0,0.3063888888888889,0.0,0.0,0.0,0.013333333333333334,13.518888888888888
121,93,122,1187497,2014-06-06 22:32:46,2014-06-06 08:09:00,1,430,1,4,4,9,6,1,1,1,0,11,8,0,0,1,0,0,0,1.1241666666666668,0.9505555555555555,0.1,0.24916666666666665,0.39305555555555555,0.0,4.567777777777778,1.7280555555555557,0.0,0,0.10138888888888889,0.0,0.0,0.0,0.015000000000000001,14.38111111111111
122,94,123,573455,2014-06-06 22:22:58,2014-06-06 08:09:03,1,599,2,3,6,6,9,5,0,3,1,6,2,1,0,2,0,1,0,0.40138888888888885,1.2205555555555556,0.8963888888888889,0.0,1.8855555555555557,0.9291666666666667,1.77,0.3236111111111111,0.1363888888888889,0,0.6619444444444444,0.0,1.3361111111111112,0.0,0.013055555555555555,14.21888888888889
123,94,124,557591,2014-06-06 22:20:26,2014-06-06 08:09:03,1,870,2,3,6,23,0,7,1,0,2,3,3,3,0,1,0,0,3,2.053611111111111,0.0,1.4766666666666666,0.4419444444444444,0.0,1.0897222222222223,1.4369444444444446,0.4527777777777778,0.8344444444444445,0,0.27472222222222226,0.0,0.0,2.5097222222222224,0.011944444444444445,14.177777777777779
124,95,125,1392457,2014-06-06 20:11:43,2014-06-06 08:09:04,1,276,1,2,2,11,1,2,0,0,1,7,1,1,0,0,0,0,0,1.983611111111111,0.15666666666666668,0.5755555555555555,0.0,0.0,0.7741666666666667,3.9519444444444445,0.4505555555555556,0.1497222222222222,0,0.0,0.0,0.0,0.0,0.013055555555555555,12.03111111111111
125,96,126,1991023,2014-06-06 21:10:46,2014-06-06 08:09:06,1,457,1,3,3,7,4,7,1,2,3,9,0,0,0,1,0,0,1,0.9441666666666666,0.41916666666666663,0.9063888888888889,0.24444444444444444,1.035,1.583611111111111,2.812222222222222,0.0,0.0,0,0.6027777777777777,0.0,0.0,0.7933333333333333,0.012222222222222221,13.015555555555554
126,97,127,460630,2014-06-06 21:46:30,2014-06-06 08:09:06,1,523,1,3,3,14,8,5,1,0,1,7,1,0,0,0,1,0,0,1.426111111111111,0.8436111111111111,0.913888888888889,0.5483333333333333,0.0,0.3080555555555556,3.9919444444444445,0.1986111111111111,0.0,0,0.0,0.5355555555555556,0.0,0.0,0.0125,13.610833333333334
127,98,128,1557125,2014-06-06 21:30:28,2014-06-06 08:09:11,1,525,1,3,3,9,2,8,2,0,1,11,1,1,0,0,0,0,0,2.2152777777777777,0.21694444444444447,0.7630555555555555,0.5047222222222223,0.0,0.2816666666666666,3.6141666666666667,0.14138888888888887,0.24000000000000002,0,0.0,0.0,0.0,0.0,0.011666666666666665,13.343055555555555
128,99,129,878878,2014-06-06 13:36:35,2014-06-06 08:09:17,1,436,1,5,5,5,4,2,0,0,0,1,0,0,0,1,0,0,2,0.5197222222222222,0.39055555555555554,0.15888888888888889,0.0,0.0,0.0,0.5155555555555555,0.0,0.0,0,0.26055555555555554,0.0,0.0,1.3252777777777778,0.01361111111111111,5.441388888888889
129,100,130,76731,2014-06-06 21:42:37,2014-06-06 08:09:23,1,765,2,2,6,18,4,6,3,3,0,5,1,2,0,0,0,0,0,3.068611111111111,0.3575,0.8563888888888889,1.1525,1.8138888888888889,0.0,2.197777777777778,0.25722222222222224,0.3525,0,0.0,0.0,0.0,0.0,0.01,13.543888888888889
130,100,131,618278,2014-06-06 21:41:02,2014-06-06 08:09:23,1,1025,2,4,6,35,0,8,2,0,1,1,1,2,0,0,0,0,1,5.516111111111111,0.0,0.8269444444444445,1.1208333333333333,0.0,0.6733333333333333,0.3202777777777778,0.1297222222222222,1.043611111111111,0,0.0,0.0,0.0,0.7258333333333333,0.013055555555555555,13.514444444444445
131,101,132,346310,2014-06-06 22:10:19,2014-06-06 08:09:26,3,815,1,5,5,12,2,7,5,0,2,3,1,3,0,0,0,0,0,0.7247222222222223,0.2611111111111111,1.1866666666666668,2.2952777777777778,0.0,1.5547222222222221,1.48,0.24944444444444444,1.2544444444444445,0,0.0,0.0,0.0,0.0,1.3775000000000002,12.637222222222222
132,102,133,560979,2014-06-06 20:25:30,2014-06-06 08:09:35,1,546,1,3,3,7,3,3,1,0,2,13,0,2,0,0,0,0,1,1.3672222222222221,0.3463888888888889,0.27166666666666667,0.5658333333333334,0.0,1.4958333333333333,3.9905555555555554,0.0,0.5308333333333334,0,0.0,0.0,0.0,0.773611111111111,0.011666666666666665,12.25361111111111
133,103,134,929532,2014-06-06 21:55:46,2014-06-06 08:09:36,1,253,1,3,3,10,4,2,0,0,2,10,2,0,0,1,0,0,0,2.109722222222222,0.3680555555555555,0.1852777777777778,0.0,0.0,1.3005555555555555,3.8722222222222222,0.39305555555555555,0.0,0,0.44222222222222224,0.0,0.0,0.0,0.014722222222222222,13.754722222222222
134,104,135,1747170,2014-06-06 22:39:34,2014-06-06 08:09:39,1,445,5,8,44,12,7,1,3,0,3,10,3,0,0,2,0,0,0,1.8766666666666665,0.7286111111111111,0.13055555555555556,0.5772222222222222,0.0,1.3711111111111112,4.19,0.6677777777777778,0.0,0,0.9672222222222222,0.0,0.0,0.0,0.018055555555555554,14.480555555555554
135,104,136,1242167,2014-06-06 22:38:32,2014-06-06 08:09:39,1,588,5,11,44,7,3,2,1,0,0,14,3,3,0,4,0,0,2,0.6916666666666667,0.24583333333333332,0.19722222222222224,0.24138888888888888,0.0,0.0,4.821666666666667,0.6491666666666667,1.081388888888889,0,1.6352777777777776,0.0,0.0,1.3355555555555556,0.025833333333333333,14.455555555555556
136,104,137,1695328,2014-06-06 22:33:10,2014-06-06 08:09:39,1,636,5,10,44,14,6,7,0,0,3,8,4,1,0,1,0,0,1,2.3144444444444447,1.4472222222222222,0.6822222222222222,0.0,0.0,1.6169444444444445,2.7675,0.8941666666666667,0.1802777777777778,0,0.41944444444444445,0.0,0.0,0.7683333333333333,0.009722222222222222,14.382222222222222
137,104,138,1155879,2014-06-06 22:38:31,2014-06-06 08:09:39,1,748,5,7,44,12,7,5,2,0,3,10,1,2,0,1,0,0,0,1.4905555555555556,0.6519444444444444,0.6458333333333334,0.5686111111111111,0.0,2.137222222222222,3.8583333333333334,0.185,0.7388888888888889,0,0.28944444444444445,0.0,0.0,0.0,0.021944444444444444,14.459166666666667
138,104,139,1940081,2014-06-06 22:33:30,2014-06-06 08:09:39,1,938,5,8,44,9,3,8,2,0,3,9,2,4,0,2,0,0,1,0.8830555555555556,0.29250000000000004,0.8347222222222223,1.141388888888889,0.0,1.7602777777777776,2.8491666666666666,0.5008333333333334,1.1991666666666667,0,0.4361111111111111,0.0,0.0,0.6066666666666667,0.015277777777777777,14.382222222222223
139,105,140,2054562,2014-06-06 21:43:39,2014-06-06 08:09:43,1,284,1,5,5,9,5,0,0,0,1,8,0,0,0,2,0,0,0,2.402222222222222,1.248888888888889,0.0,0.0,0.0,0.5213888888888889,5.092222222222222,0.0,0.0,0,0.28777777777777774,0.0,0.0,0.0,0.026944444444444444,13.538611111111111
140,106,141,797787,2014-06-06 22:19:15,2014-06-06 08:09:51,1,473,1,2,2,8,4,5,1,0,1,14,2,2,0,1,0,0,0,0.7380555555555556,0.5238888888888888,0.4902777777777778,0.30833333333333335,0.0,0.3025,4.821944444444444,0.4936111111111111,1.0408333333333333,0,0.3863888888888889,0.0,0.0,0.0,0.013055555555555555,14.143611111111111
141,107,142,822936,2014-06-06 22:44:34,2014-06-06 08:09:52,1,729,1,2,2,7,2,4,3,4,1,9,2,3,0,1,1,1,1,0.7947222222222222,0.5633333333333332,0.4116666666666667,0.39916666666666667,1.6802777777777778,0.2972222222222222,3.33,0.21555555555555556,0.8027777777777777,0,0.21861111111111112,0.35472222222222227,1.2213888888888889,0.9905555555555555,0.02611111111111111,14.552222222222223
142,108,143,184573,2014-06-06 21:33:20,2014-06-06 08:09:55,1,433,1,3,3,4,2,5,1,0,4,10,1,2,0,0,0,0,0,0.7277777777777777,0.1827777777777778,1.1872222222222222,0.2263888888888889,0.0,1.8980555555555556,3.5580555555555553,0.2372222222222222,1.0716666666666665,0,0.0,0.0,0.0,0.0,0.01138888888888889,13.37888888888889
143,109,144,1245273,2014-06-06 20:18:38,2014-06-06 08:09:56,1,543,1,2,2,5,1,5,0,3,2,9,0,2,0,0,0,1,0,0.5172222222222222,0.4777777777777778,0.6744444444444445,0.0,1.640277777777778,1.5244444444444445,3.2680555555555557,0.0,0.5172222222222222,0,0.0,0.0,1.2880555555555555,0.0,0.010277777777777778,12.134722222222223
144,110,145,1370805,2014-06-06 20:25:00,2014-06-06 08:10:28,1,582,1,2,2,6,2,3,0,0,1,8,2,2,0,1,0,1,0,1.8952777777777778,0.15777777777777777,0.2725,0.0,0.0,0.3194444444444445,3.386388888888889,0.36833333333333335,0.7405555555555555,0,0.3625,0.0,1.0655555555555556,0.0,0.011666666666666665,12.230555555555554
